visit_id,confirm_count,start_count,step_1_count,step_2_count,step_3_count,confirm_time,start_time,step_1_time,step_2_time,step_3_time,client_id,visitor_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
647392875_92451611797_914172,1,1,1,2,1,512.0,16.0,18.0,25.0,66.0,9158247,762358878_80378881833,13.0,160.0,46.0,M,2.0,27798.49,2.0,5.0
647432030_21293669497_4782,0,1,0,0,0,0.0,6.0,0.0,0.0,0.0,6374667,622856711_21950992107,16.0,197.0,64.5,M,3.0,142844.65,4.0,7.0
647457040_50928973693_923320,1,2,1,1,1,270.0,14.5,15.0,63.0,388.0,1450289,578844183_18363181373,11.0,143.0,49.5,F,4.0,209681.1,2.0,5.0
647566769_48383249998_309365,0,1,1,1,1,0.0,601.0,73.0,38.0,172.0,73453,111123105_42096754461,16.0,201.0,56.5,M,2.0,1194883.41,6.0,9.0
647628752_65830603752_771049,0,1,1,1,1,0.0,48.0,70.0,212.0,144.0,9791896,573396944_33274139144,11.0,142.0,30.5,M,2.0,44872.62,2.0,5.0
647633165_46806321940_89054,0,1,1,0,0,0.0,59.0,11.0,0.0,0.0,8918685,401087107_11619968161,4.0,58.0,46.5,F,2.0,34533.81,3.0,6.0
647662373_36442962866_264463,0,1,3,2,2,0.0,65.0,36.0,245.0,449.5,4751631,129276020_10133532250,14.0,169.0,57.5,M,2.0,37790.53,0.0,3.0
647677437_95259800206_150218,0,1,1,0,0,0.0,4.0,13.0,0.0,0.0,1338778,26322093_59805213704,10.0,128.0,64.0,M,2.0,351834.2,6.0,9.0
647683159_46343703151_870812,0,1,1,1,1,0.0,19.0,19.0,104.0,246.0,4630332,344140761_22894225178,3.0,38.0,55.5,U,2.0,28654.67,5.0,8.0
647710613_83464928290_349447,0,1,3,2,1,0.0,14.0,18.666666666666668,68.5,70.0,5210046,691725054_58391160287,6.0,79.0,50.5,U,2.0,93230.72,2.0,5.0
647717260_99486945857_726812,0,1,1,1,2,0.0,36.0,12.0,183.0,328.5,8205041,581590880_51165343501,11.0,132.0,36.5,M,2.0,55965.65,1.0,4.0
647766097_85017466258_858490,0,1,1,1,1,0.0,16.0,20.0,136.0,61.0,1991959,352923730_18274563773,8.0,106.0,48.0,F,2.0,25562.91,4.0,7.0
647775700_52408088776_218222,1,4,1,1,1,161.0,85.25,105.0,59.0,493.0,5057948,462053063_54073426980,14.0,172.0,67.0,M,5.0,696712.01,4.0,7.0
647813994_97553132270_211580,0,1,1,1,1,0.0,28.0,85.0,165.0,198.0,4099829,543280394_96226355337,20.0,242.0,66.5,F,2.0,68943.33,1.0,4.0
647840420_34522470166_710003,0,2,2,2,2,0.0,88.5,38.0,31.0,37.5,8469085,86293958_75052380198,16.0,200.0,49.0,F,2.0,215650.12,2.0,5.0
647887451_28110663024_383837,0,1,0,0,0,0.0,146.0,0.0,0.0,0.0,1234323,730921947_32278355507,7.0,95.0,26.0,U,2.0,50357.35,3.0,6.0
647991929_78660051831_153315,0,1,1,2,2,0.0,29.0,10.0,86.5,34.5,9517536,374231815_28841894231,5.0,60.0,27.5,U,2.0,56202.07,6.0,9.0
648040185_46883439442_535403,0,1,1,1,1,0.0,45.0,16.0,154.0,76.0,7689327,201259768_51366977212,29.0,350.0,42.5,M,2.0,25235.06,1.0,4.0
648066416_19729226067_81066,0,1,1,1,1,0.0,8.0,11.0,38.0,63.0,9967744,835098659_32779009909,5.0,63.0,29.5,M,2.0,28927.56,2.0,5.0
64808288_34652100935_291732,0,1,1,1,0,0.0,35.0,72.0,46.0,0.0,8003457,541973312_34688007917,18.0,216.0,52.0,M,2.0,136049.15,1.0,4.0
648083630_90353902947_519109,1,0,0,1,1,509.0,0.0,0.0,10.0,146.0,5253882,209491381_20082544640,6.0,73.0,71.5,U,2.0,54930.59,4.0,7.0
648094749_84880088195_206787,0,1,1,1,1,0.0,18.0,118.0,103.0,298.0,4174800,693779633_18028403665,27.0,335.0,49.5,M,4.0,159151.0,6.0,9.0
648108778_5463855172_695810,1,2,2,1,1,864.0,10.0,12.0,89.0,96.0,6103967,766952889_58567287292,18.0,223.0,21.5,F,2.0,49018.16,0.0,3.0
648126800_78698435767_88545,0,1,1,1,1,0.0,57.0,19.0,58.0,130.0,8211160,630238656_64884046782,22.0,271.0,72.5,F,2.0,91814.28,1.0,5.0
648131893_93460952192_571641,0,1,1,1,1,0.0,12.0,15.0,171.0,51.0,6263111,723562320_25677234399,9.0,110.0,35.0,M,3.0,75111.94,2.0,5.0
64816152_42924758758_494848,0,1,1,1,1,0.0,30.0,24.0,40.0,209.0,7460349,123678861_93517709373,21.0,252.0,52.5,F,3.0,525599.27,5.0,8.0
648213457_10786266239_759713,0,1,1,1,0,0.0,37.0,60.0,116.0,0.0,9380287,191376274_44985107853,12.0,154.0,54.0,F,2.0,38728.16,0.0,3.0
648256862_63896388500_540038,0,1,1,1,1,0.0,18.0,9.0,53.0,102.0,5878965,89002529_44493318697,6.0,72.0,49.5,U,3.0,118051.99,4.0,7.0
648260817_78728795816_702771,1,1,1,1,1,9.0,318.0,45.0,33.0,309.0,8832230,702465389_29169038038,15.0,181.0,73.5,F,2.0,771060.11,6.0,9.0
648262394_57503343516_852007,0,1,2,2,2,0.0,6.0,4.0,64.0,98.5,5952009,23877249_9867753057,4.0,59.0,23.5,U,2.0,52772.9,1.0,4.0
648277698_14133793753_887786,0,1,1,1,1,0.0,15.0,9.0,86.0,37.0,7356175,851618015_67859315075,14.0,178.0,61.5,M,3.0,459786.8,6.0,9.0
648290409_67309755272_498810,0,3,0,0,0,0.0,36.666666666666664,0.0,0.0,0.0,9634385,255993599_10726191172,24.0,289.0,23.0,M,3.0,139938.25,3.0,6.0
64829864_86802866602_395180,0,0,1,1,1,0.0,0.0,29.0,68.0,78.0,9476493,492447231_1977334672,24.0,291.0,59.0,M,2.0,63560.06,6.0,9.0
648335577_77408201999_777637,0,2,1,2,2,0.0,7.5,6.0,89.0,103.5,6966261,839499120_25868134740,4.0,56.0,19.5,U,2.0,25146.4,6.0,9.0
648359378_272069913_902908,0,1,1,1,1,0.0,8.0,4.0,43.0,23.0,8984851,797111838_90725305654,5.0,68.0,29.0,U,2.0,25122.07,1.0,4.0
648401167_48655816005_45302,0,3,0,0,0,0.0,47.0,0.0,0.0,0.0,2308847,396997091_80259910581,21.0,254.0,61.0,M,2.0,78103.86,6.0,9.0
648416883_18090060757_440681,0,1,1,1,1,0.0,45.0,10.0,111.0,116.0,6489910,240271411_96339932085,13.0,167.0,59.0,M,2.0,72870.95999999999,2.0,5.0
648435852_3922246586_855551,0,1,1,1,1,0.0,52.0,9.0,29.0,121.0,8501430,175662886_48097814158,6.0,73.0,51.5,U,2.0,50344.35,1.0,4.0
648444069_43004527956_535084,0,2,2,0,0,0.0,10.5,203.0,0.0,0.0,8811641,743139648_13963741075,12.0,153.0,28.0,M,2.0,33262.92,3.0,6.0
648462745_64798284436_474181,0,1,1,1,1,0.0,20.0,7.0,106.0,83.0,7026181,348258318_91967437249,14.0,172.0,28.5,F,2.0,44805.21,2.0,5.0
648471462_27576146472_929323,0,1,1,1,1,0.0,28.0,47.0,167.0,61.0,957724,282255816_75881531474,13.0,158.0,63.5,M,2.0,23989.78,1.0,4.0
648488274_78083007588_994488,0,2,1,1,1,0.0,24.0,93.0,21.0,666.0,7822945,719224961_50806647617,12.0,152.0,64.0,M,3.0,325460.22,0.0,3.0
648542461_4882530552_429561,2,0,0,0,0,41.0,0.0,0.0,0.0,0.0,5418190,691118599_34181332959,23.0,278.0,51.5,F,4.0,462349.47,6.0,9.0
648582278_47091013626_211640,0,2,1,1,0,0.0,8.5,26.0,22.0,0.0,7431735,183282540_45354589589,4.0,58.0,85.0,F,2.0,30800.01,6.0,9.0
648587932_26320906872_274320,0,1,1,1,1,0.0,4.0,6.0,11.0,25.0,4524761,15331348_29341177115,6.0,72.0,19.5,U,3.0,34130.58,3.0,6.0
648589172_82842149172_697369,0,1,0,0,0,0.0,7.0,0.0,0.0,0.0,9616872,113754836_13811405281,4.0,56.0,27.0,U,2.0,55926.7,6.0,9.0
648592032_2085648369_501931,0,3,2,1,1,0.0,17.666666666666668,329.0,80.0,28.0,3583530,972347141_27229195700,6.0,82.0,58.0,U,3.0,104522.43,6.0,9.0
648601509_99904728499_494923,0,1,2,2,2,0.0,28.0,45.5,31.0,189.0,3736958,155149727_39361535018,10.0,124.0,53.5,F,2.0,372616.46,6.0,9.0
648724975_23903665549_593441,0,2,3,1,0,0.0,111.0,35.666666666666664,112.0,0.0,8417772,341072643_43356857745,14.0,169.0,38.0,M,2.0,36262.05,2.0,5.0
648771724_5020998820_830796,0,1,0,0,0,0.0,36.0,0.0,0.0,0.0,6244684,16093162_92837510251,6.0,72.0,53.0,M,3.0,26525.22,1.0,4.0
648802715_20246390079_503833,0,1,1,0,0,0.0,58.0,12.0,0.0,0.0,1013661,666838450_60236982128,5.0,60.0,58.0,M,2.0,90713.2,6.0,9.0
648810385_89385511484_128156,0,1,2,2,2,0.0,52.0,11.0,29.0,265.0,6351080,660013412_54700714940,5.0,67.0,65.5,U,2.0,130180.24,2.0,5.0
648823842_4478214041_412211,0,1,0,0,0,0.0,13.0,0.0,0.0,0.0,5177923,374453551_44129031348,14.0,169.0,50.0,M,2.0,32216.13,0.0,3.0
648844000_74935672621_740146,1,1,2,2,1,32.0,12.0,10.5,43.5,21.0,8549146,310748515_31145685234,7.0,88.0,29.0,U,2.0,29429.16,5.0,8.0
648875273_722150984_952378,0,1,1,0,0,0.0,21.0,24.0,0.0,0.0,9530705,126687576_63584479720,4.0,59.0,27.0,U,2.0,28828.57,5.0,8.0
648906276_39701672759_228272,0,1,1,1,1,0.0,10.0,8.0,141.0,55.0,238154,343227777_40226594706,14.0,177.0,52.5,M,2.0,23953.4,6.0,9.0
648907364_85257704748_265785,0,1,0,0,0,0.0,16.0,0.0,0.0,0.0,293284,630442134_36562372179,6.0,83.0,44.0,U,3.0,54494.37,6.0,9.0
648945500_69468774686_81361,0,1,1,1,1,0.0,288.0,92.0,66.0,144.0,9895888,301589865_61048617791,14.0,169.0,47.5,F,2.0,61807.99,0.0,3.0
64897975_36187936037_503443,0,1,1,1,1,0.0,22.0,7.0,33.0,52.0,8598149,203277187_91269361375,22.0,275.0,18.5,M,2.0,33153.84,0.0,3.0
648983615_14754563100_471963,0,1,1,1,0,0.0,19.0,21.0,23.0,0.0,6903843,716060837_33145136850,21.0,252.0,67.0,F,2.0,133924.53,6.0,9.0
648993718_19326960188_453995,1,1,1,1,1,69.0,33.0,34.0,26.0,87.0,6192734,868747331_12043316175,6.0,75.0,59.5,U,2.0,1087019.37,3.0,6.0
649050018_59618456631_158587,0,1,1,1,0,0.0,45.0,9.0,173.0,0.0,8824624,716556061_30319449960,4.0,58.0,61.0,U,2.0,263146.48,2.0,5.0
649061098_68683419910_718828,0,1,0,0,0,0.0,10.0,0.0,0.0,0.0,9390816,639614674_49286615891,15.0,185.0,52.0,F,2.0,78375.62,6.0,9.0
649112644_11721654529_744597,0,1,1,1,1,0.0,30.0,13.0,130.0,187.0,2023853,21381321_53866213537,15.0,190.0,47.5,F,2.0,62270.77,0.0,3.0
649113639_20812353228_534581,0,1,1,1,1,0.0,12.0,26.0,23.0,211.0,5931801,229340321_70316647705,35.0,423.0,67.0,F,2.0,56592.76,4.0,7.0
649116739_8268759747_623371,0,0,0,0,1,0.0,0.0,0.0,0.0,19.0,6835222,383699081_27056327615,10.0,123.0,67.0,M,2.0,47211.8,5.0,8.0
649229260_99685688758_927269,0,1,0,0,0,0.0,11.0,0.0,0.0,0.0,1543470,679311783_53876262724,13.0,166.0,33.0,M,3.0,84892.35,4.0,7.0
649237899_73279692397_427702,0,1,0,0,0,0.0,21.0,0.0,0.0,0.0,5611560,529970547_88077870546,17.0,213.0,63.5,M,2.0,96958.17,3.0,6.0
649263271_53516907645_41664,0,1,1,1,1,0.0,8.0,28.0,44.0,32.0,8468373,123027788_53515819684,15.0,182.0,31.5,F,3.0,103256.55,6.0,9.0
649281123_67123878926_946676,0,1,0,0,0,0.0,7.0,0.0,0.0,0.0,7666218,604867753_4834384942,16.0,193.0,43.0,F,2.0,58064.64,2.0,5.0
649302380_4675239299_487782,0,1,1,1,1,0.0,10.0,9.0,206.0,74.0,2440014,218678840_21202137399,5.0,64.0,44.0,U,2.0,40171.14,6.0,9.0
649324612_58840577441_60589,2,1,2,2,1,42.0,9.0,25.5,34.0,423.0,8043160,359859050_53120503371,28.0,340.0,72.0,F,2.0,111395.56,0.0,3.0
649338955_96781215821_871563,0,1,1,0,0,0.0,263.0,364.0,0.0,0.0,1922383,718892551_47582472303,8.0,107.0,38.0,F,2.0,62545.47,3.0,6.0
649340256_65252181357_371242,2,1,1,1,1,39.5,6.0,42.0,77.0,65.0,221558,741847355_2520580662,6.0,73.0,32.0,U,2.0,68835.51,5.0,8.0
64934555_9668798559_481558,0,1,2,2,1,0.0,136.0,73.0,71.5,31.0,448714,573546336_52711334359,7.0,94.0,56.0,U,2.0,402807.61,4.0,7.0
649397104_71699501002_568698,0,1,1,0,0,0.0,9.0,19.0,0.0,0.0,3196381,793358349_64518626473,12.0,150.0,30.0,M,2.0,48754.09,5.0,8.0
649482668_32481404184_438948,0,1,0,0,0,0.0,51.0,0.0,0.0,0.0,1061161,969617970_1764779168,15.0,183.0,77.0,F,2.0,32711.71,3.0,6.0
649514379_26503091043_548057,0,1,1,0,0,0.0,19.0,61.0,0.0,0.0,9665433,743838876_2642788266,9.0,118.0,48.5,M,3.0,54839.86,2.0,5.0
649517408_19571583751_461216,0,1,0,0,0,0.0,46.0,0.0,0.0,0.0,7936614,888231019_57957395978,11.0,137.0,76.0,M,2.0,123239.11,5.0,8.0
649540642_70475018165_426549,0,1,1,1,0,0.0,61.0,15.0,35.0,0.0,735147,366564251_37164573953,4.0,57.0,64.5,F,2.0,91678.22,6.0,9.0
649573046_50024880909_398264,0,1,0,0,0,0.0,8.0,0.0,0.0,0.0,2472691,786779040_94441126634,15.0,188.0,40.5,M,4.0,185415.46,4.0,7.0
649573795_63504023035_371961,0,1,0,0,0,0.0,73.0,0.0,0.0,0.0,8150060,76741940_14333092013,12.0,148.0,39.0,F,2.0,34454.85,1.0,4.0
649637596_9082810844_467040,0,1,1,0,0,0.0,19.0,127.0,0.0,0.0,871246,87407053_42812504449,18.0,224.0,66.5,M,2.0,1056063.12,6.0,9.0
649688224_89266027818_437535,0,4,1,0,0,0.0,42.25,288.0,0.0,0.0,4834621,333414365_65279000508,16.0,198.0,49.0,M,2.0,177951.34999999998,1.0,4.0
649698183_73609158786_920280,0,2,0,0,0,0.0,27.0,0.0,0.0,0.0,9219678,714264524_55190237744,14.0,176.0,49.0,F,2.0,285653.0,3.0,6.0
649711245_7982412493_995819,0,1,0,0,0,0.0,31.0,0.0,0.0,0.0,9923595,105214629_57822420681,13.0,160.0,71.0,F,2.0,221745.31,6.0,9.0
649770704_44037900233_593288,0,1,2,1,0,0.0,20.0,7.0,37.0,0.0,4964637,959608102_69738646109,11.0,140.0,31.0,M,2.0,89705.74,2.0,5.0
649784296_4959679527_122128,0,1,1,1,1,0.0,32.0,11.0,29.0,54.0,1262019,266180500_42822740020,15.0,181.0,63.5,F,2.0,24142.56,1.0,4.0
649815078_80899915739_531500,0,1,1,1,1,0.0,6.0,10.0,37.0,44.0,219306,252964355_17950796984,4.0,58.0,23.5,U,3.0,37774.1,1.0,4.0
649842075_84760825727_615208,0,5,0,0,0,0.0,70.0,0.0,0.0,0.0,4213800,356772435_50340572585,14.0,175.0,36.0,F,2.0,33234.64,0.0,3.0
649850101_53863117599_886202,0,1,1,1,1,0.0,15.0,43.0,75.0,36.0,7852080,859957094_77835450074,6.0,83.0,32.5,U,2.0,35840.97,6.0,9.0
649897005_32033651272_898307,0,1,1,1,0,0.0,111.0,95.0,48.0,0.0,4676782,469050934_86261494443,7.0,85.0,61.0,U,2.0,350498.22,1.0,4.0
649916139_28641981859_223147,0,0,1,0,0,0.0,0.0,10.0,0.0,0.0,2510672,955117909_23297882977,12.0,149.0,41.0,M,2.0,522249.52,4.0,7.0
649933864_45705873045_229141,2,3,1,1,3,15.0,121.33333333333333,7.0,54.0,14.333333333333334,843228,666299156_41496688515,6.0,74.0,52.5,U,2.0,62433.62,4.0,7.0
649939894_35854994593_135401,0,2,2,2,0,0.0,7.0,18.0,110.0,0.0,5816230,102199962_46089694391,5.0,68.0,26.0,U,2.0,112773.86,2.0,5.0
649949245_54175849820_152827,0,1,2,2,2,0.0,7.0,4.5,76.5,139.5,1370785,826957960_25356416827,4.0,52.0,36.5,M,2.0,54983.51,5.0,8.0
649969929_35748468044_277947,0,1,1,1,1,0.0,6.0,33.0,43.0,34.0,2147061,632569125_85960161128,7.0,91.0,27.5,U,2.0,69821.4,6.0,9.0
650038835_53773464529_729536,0,1,1,1,1,0.0,39.0,38.0,65.0,273.0,9814273,658660220_43177769314,12.0,144.0,49.5,F,2.0,30952.96,0.0,3.0
650064887_60438885384_701783,0,1,1,1,1,0.0,36.0,39.0,88.0,69.0,2999877,803033475_23471032883,14.0,169.0,46.5,M,4.0,187201.68,6.0,9.0
650086737_60627815529_790699,0,3,2,2,2,0.0,17.666666666666668,109.0,30.5,312.0,2655879,820628441_19324624624,7.0,89.0,26.5,U,2.0,30713.17,4.0,7.0
650141612_90292637919_859044,0,1,1,2,1,0.0,15.0,228.0,36.0,80.0,9331303,727759633_91741903334,7.0,95.0,25.5,U,3.0,90290.07,6.0,9.0
650167377_93862648832_87833,0,2,5,3,3,0.0,4.0,46.6,67.66666666666667,290.3333333333333,5322577,390898979_74225619367,9.0,115.0,36.5,M,2.0,63431.07,1.0,4.0
650261698_45396275464_697976,0,1,1,1,1,0.0,6.0,6.0,104.0,41.0,6313562,744364693_62750688711,15.0,182.0,47.0,M,2.0,82380.17,6.0,9.0
650262836_26041247395_676072,0,1,1,1,1,0.0,22.0,25.0,61.0,42.0,815158,555006612_23939951444,19.0,228.0,57.5,M,2.0,89336.75,1.0,5.0
650327746_7251591960_550561,0,1,1,1,1,0.0,52.0,17.0,130.0,22.0,7485600,23446934_19624685801,15.0,189.0,42.0,M,2.0,110843.16,1.0,4.0
650347733_49672672468_626679,0,1,0,0,0,0.0,141.0,0.0,0.0,0.0,564880,377775525_39434664439,7.0,89.0,69.5,U,3.0,352954.39,3.0,6.0
650349049_33104678999_781802,0,1,1,1,1,0.0,44.0,11.0,76.0,58.0,366858,295820185_48997829208,11.0,143.0,33.5,M,2.0,80520.54999999999,3.0,6.0
65035102_19063130237_617324,0,1,1,2,2,0.0,18.0,77.0,88.5,34.0,956460,144657977_35210918876,12.0,151.0,44.5,M,3.0,83361.04000000001,2.0,5.0
650354413_37323708763_816074,0,1,1,1,0,0.0,439.0,78.0,11.0,0.0,4875654,115901687_19116933068,17.0,214.0,43.0,F,3.0,167983.83000000002,2.0,5.0
650366714_7024364263_313027,0,3,0,0,0,0.0,355.3333333333333,0.0,0.0,0.0,6546613,479885852_83651707244,26.0,321.0,87.0,M,3.0,290119.3,3.0,6.0
650385232_13019311676_510979,0,2,2,3,3,0.0,28.5,25.0,123.0,162.33333333333334,5951127,296110015_3174632767,9.0,111.0,42.5,M,2.0,58735.89,2.0,5.0
650403924_21004014283_574028,0,1,1,1,1,0.0,21.0,11.0,133.0,34.0,4841549,725589548_34597933064,6.0,76.0,30.0,U,2.0,57940.04,6.0,9.0
65042576_89508495570_472565,0,1,1,1,1,0.0,54.0,11.0,84.0,770.0,6995126,680964900_92406564877,10.0,124.0,28.5,F,2.0,62541.28,2.0,5.0
650461148_97520156315_331296,0,1,2,2,1,0.0,40.0,22.0,70.5,271.0,9847675,202783920_69188796793,7.0,94.0,66.0,U,2.0,63935.79,6.0,9.0
650529498_45752986139_873506,0,1,1,1,1,0.0,8.0,22.0,153.0,95.0,8921195,770917191_54465937322,9.0,111.0,18.0,M,2.0,28940.87,0.0,3.0
650542957_4545955313_521728,1,2,2,2,2,781.0,5.5,13.0,63.0,17.0,5085733,602754249_60858991940,14.0,170.0,62.0,M,2.0,109153.92,0.0,3.0
650547542_72759399828_160227,0,1,1,1,0,0.0,7.0,10.0,113.0,0.0,6600580,205188065_61126764326,7.0,88.0,36.0,U,2.0,35700.6,3.0,6.0
650561791_87094082553_330575,0,1,1,1,1,0.0,16.0,63.0,88.0,124.0,1704369,448810251_30347917738,8.0,99.0,43.5,F,2.0,68963.68,2.0,5.0
65059301_7411413466_127700,0,1,1,1,0,0.0,9.0,17.0,28.0,0.0,708289,353670297_96032274221,10.0,123.0,40.0,M,2.0,122494.27,6.0,9.0
650594341_67230480608_86461,0,1,1,2,2,0.0,19.0,14.0,47.0,37.0,6837412,708366680_6329734060,5.0,70.0,63.5,U,2.0,95749.05,1.0,4.0
650609560_99293020598_306826,0,1,1,1,1,0.0,96.0,26.0,48.0,157.0,1759997,717458796_57577708502,12.0,155.0,56.0,M,2.0,133066.91,2.0,5.0
650610414_59031486670_698518,0,1,1,1,1,0.0,37.0,90.0,169.0,79.0,9812859,513530_75236590396,8.0,100.0,51.5,U,2.0,135517.65,4.0,7.0
650678144_56199528003_353362,0,1,1,1,1,0.0,29.0,8.0,38.0,106.0,5072791,760889411_97012830542,18.0,222.0,56.5,F,2.0,144878.21,6.0,9.0
650703549_47504515227_495735,0,1,1,1,1,0.0,15.0,8.0,79.0,55.0,2367706,987296517_83392511901,7.0,90.0,25.5,U,3.0,97725.5,6.0,9.0
650766741_28036110862_103861,0,1,1,1,1,0.0,14.0,20.0,97.0,19.0,8721817,568613666_96233064048,11.0,138.0,50.0,M,2.0,85141.58,1.0,4.0
650834910_57799722535_492213,0,1,1,1,1,0.0,8.0,6.0,97.0,81.0,939325,774718220_10433530205,7.0,88.0,31.5,U,2.0,45562.2,6.0,9.0
650860086_56606396068_860942,0,1,0,0,0,0.0,18.0,0.0,0.0,0.0,9325496,637072693_59452198706,9.0,109.0,37.0,M,2.0,33640.39,1.0,4.0
650863577_39294172639_505034,0,1,1,1,1,0.0,4.0,29.0,85.0,49.0,4529653,953352561_95903655677,7.0,94.0,27.0,U,2.0,35226.649999999994,4.0,7.0
650879190_93926867412_398282,0,1,1,1,1,0.0,12.0,12.0,127.0,20.0,3075744,544001717_7213801469,6.0,81.0,20.0,U,2.0,25390.44,0.0,3.0
65089508_85012846416_397262,0,1,1,1,1,0.0,4.0,11.0,46.0,25.0,6537374,223520046_82027883879,5.0,70.0,41.5,U,4.0,157931.83000000002,4.0,7.0
650896382_70577870514_324830,3,3,4,4,4,419.75,189.0,117.33333333333333,33.33333333333333,50.0,5664157,181346765_30540743208,10.0,123.0,24.0,U,2.0,26951.08,1.0,4.0
650896585_92107540253_974905,0,1,1,0,0,0.0,39.0,303.0,0.0,0.0,366500,390407285_60014508735,13.0,163.0,60.0,M,2.0,52501.62,2.0,5.0
651004858_72075448921_545968,0,1,1,2,2,0.0,16.0,17.0,55.0,32.5,3750841,301837618_70694254084,5.0,68.0,28.5,F,2.0,30279.22,0.0,3.0
651050803_55881157597_587484,0,1,1,1,1,0.0,40.0,30.0,137.0,273.0,122493,478390874_81942341909,6.0,74.0,57.0,F,2.0,209992.95,3.0,7.0
651149147_2720694247_455954,0,1,1,0,0,0.0,25.0,12.0,0.0,0.0,7130735,645299590_44729732970,3.0,37.0,58.0,F,2.0,203729.41,1.0,4.0
651157311_74116067516_127837,0,1,1,1,2,0.0,6.0,25.0,695.0,56.5,6247953,825957954_63120942982,6.0,81.0,30.0,U,2.0,70136.35,6.0,9.0
651179005_6387295250_315744,0,1,0,0,0,0.0,7.0,0.0,0.0,0.0,2888391,284404561_87169840789,12.0,154.0,59.5,F,2.0,57557.23,6.0,9.0
651244531_83717523358_447165,0,1,1,1,1,0.0,52.0,18.0,57.0,227.0,5746657,98555568_98758516215,6.0,72.0,63.5,U,2.0,78943.16,3.0,6.0
651251747_80323857452_168612,0,1,1,1,1,0.0,98.0,117.0,296.0,352.0,8862912,701912354_61619422663,6.0,78.0,48.5,U,3.0,72837.86,5.0,8.0
651255347_53005329542_720362,1,1,1,1,1,32.0,10.0,3.0,38.0,46.0,5597601,61028146_93967598538,7.0,89.0,26.5,U,3.0,120423.35,6.0,9.0
651267429_24505481494_685829,0,1,1,1,2,0.0,8.0,5.0,13.0,49.0,7517429,352246644_2239511765,21.0,257.0,53.5,U,2.0,96064.75,3.0,6.0
65128681_22361930074_485609,0,1,1,1,1,0.0,13.0,46.0,156.0,30.0,2305223,983254193_93346889009,24.0,294.0,59.5,U,2.0,823960.5800000001,3.0,6.0
651330739_93763116757_31833,0,1,0,0,0,0.0,98.0,0.0,0.0,0.0,2903228,236435340_55887378428,10.0,120.0,32.5,M,2.0,49264.8,2.0,5.0
651345709_63961142377_494585,0,1,1,1,0,0.0,8.0,11.0,247.0,0.0,7252114,126470148_33379863886,6.0,75.0,52.5,M,3.0,176644.07,3.0,6.0
651350206_17508383654_50756,0,1,0,0,0,0.0,30.0,0.0,0.0,0.0,3130254,19604978_57202033391,18.0,220.0,54.0,F,2.0,42274.25,3.0,6.0
651352871_9601134295_769388,0,1,0,0,0,0.0,307.0,0.0,0.0,0.0,6506090,435337400_16602474672,10.0,130.0,41.0,F,3.0,220326.79,6.0,9.0
651394344_4983389254_463766,0,1,1,1,1,0.0,4.0,28.0,128.0,127.0,7525168,629849454_19726968405,12.0,149.0,32.5,F,2.0,27173.13,6.0,9.0
651404224_65210587885_834787,0,1,1,1,1,0.0,38.0,260.0,147.0,179.0,1153323,917737328_42877760330,12.0,155.0,50.5,M,2.0,53988.37,0.0,3.0
651406138_71233900187_937360,0,1,1,2,0,0.0,73.0,67.0,94.5,0.0,1750910,179221135_22563312421,18.0,225.0,69.0,F,2.0,85059.6,6.0,9.0
651445468_70217523273_670353,0,1,0,0,0,0.0,31.0,0.0,0.0,0.0,4846242,513711086_22323209914,9.0,109.0,76.0,F,2.0,56601.22,6.0,9.0
651545860_80553880058_560875,0,1,1,1,1,0.0,13.0,45.0,67.0,53.0,5587603,90527174_22999477301,15.0,187.0,44.0,U,3.0,155077.41999999998,5.0,8.0
651546566_36316710869_563952,0,1,2,1,0,0.0,6.0,12.5,36.0,0.0,2420728,679305006_24206379293,5.0,71.0,37.0,U,2.0,48414.74,6.0,9.0
651561187_75097210955_206236,0,1,1,1,1,0.0,8.0,5.0,63.0,34.0,5269098,23728699_70574864151,5.0,66.0,32.5,U,2.0,96208.43,6.0,9.0
651564188_90360635670_851449,0,1,1,1,1,0.0,6.0,7.0,67.0,25.0,9791771,263965006_33678668199,11.0,141.0,35.0,U,3.0,78781.94,5.0,8.0
651576253_23890489629_65833,2,1,1,1,1,15.0,24.0,109.0,69.0,125.0,4112248,211596544_47714153571,11.0,134.0,65.5,M,2.0,253519.35,6.0,9.0
651593502_90678043307_347942,0,1,1,1,1,0.0,42.0,10.0,34.0,56.0,88723,214205555_46022098554,3.0,46.0,66.5,F,3.0,196777.77,5.0,9.0
651606822_34313950628_916796,0,1,1,1,1,0.0,10.0,9.0,52.0,85.0,6099815,519118615_61002185330,28.0,346.0,48.5,F,2.0,137310.55,1.0,4.0
651664175_12256327470_755525,0,2,1,0,0,0.0,5.5,128.0,0.0,0.0,6410961,931834328_51440809175,10.0,128.0,46.5,M,3.0,233729.76,6.0,9.0
651669083_4145969784_363328,0,1,1,1,1,0.0,15.0,11.0,113.0,70.0,5846178,285483552_80340346754,8.0,100.0,39.5,U,3.0,146988.2,6.0,9.0
651672746_12976434440_533463,0,1,1,1,0,0.0,28.0,50.0,280.0,0.0,8834364,332118992_90739574044,14.0,176.0,48.0,M,2.0,80416.26999999999,4.0,7.0
